template_id,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
838,2025,7,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3882,579,151.93507169310706,45.15435752881805,177.97486221356922,0.16773488365322536,203.77538885443664,28,12,46664,13715,2661,11696,66,18526
839,2025,12,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12535,2401,553.8740921302766,109.33682684699896,844.7692795393673,5.84523425009963,887.1724711365883,264,37,145203,44443,7940,35966,269,56585
840,2025,6,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",1476,367,112.37893261546779,16.360892514789686,84.05744384560954,0.6606864363144599,153.5420487556918,70,6,31999,9167,1879,8251,51,12651
841,2025,5,MQ,American Eagle Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",7433,1460,224.50335584524709,71.88259074526827,397.1943213726695,0.8455337689179268,765.5751597070154,217,37,91901,27214,4883,24843,120,34841
842,2025,2,NW,Northwest Airlines Inc.,MEM,"Memphis, TN: Memphis International",2115,406,108.18166781765225,10.892537324323282,192.32902573090675,2.0116874340079365,92.5851292672198,37,3,21606,6599,1322,5719,34,7932
843,2025,12,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3506,958,199.56664895477996,24.379226103780336,372.4343356663255,2.448227241196501,359.17260012887596,179,5,78441,24010,4289,19429,145,30568
844,2025,6,US,US Airways Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",6805,1337,338.73980640774016,39.93248141919036,527.1129195112453,3.4958507886514703,427.71664410351747,78,18,69409,19882,4077,17898,110,27442
845,2025,8,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1616,329,79.24651752834717,14.285527677610322,86.85660202899875,0.9252603114790796,147.68607765722675,50,6,27497,8359,1502,6984,58,10594
846,2025,9,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",2858,372,78.53380502350703,3.598023030983629,159.87667440802903,0.17616603539723516,129.81650246449277,15,3,20842,6736,957,5814,40,7295
847,2025,8,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5977,1311,138.9285669321557,15.567089441664782,636.7625416798081,0.05095779686452726,519.6916566169302,60,21,80303,24409,4389,20396,170,30939
848,2025,8,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17606,3000,710.2206519548034,84.1533613325774,1341.9171966330325,3.180742679570008,860.5269919986009,177,54,191092,58084,10444,48535,406,73623
849,2025,12,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",1426,329,113.51921381425026,18.364864604182138,75.3763911034959,1.2374653155582023,120.50287238038166,47,3,23613,7230,1291,5848,43,9201
850,2025,1,9E,Pinnacle Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2133,401,101.45868032377025,11.76154773342595,140.45332719151705,0.23154687258501108,147.09309278183753,80,5,24361,7675,1529,6309,40,8808
851,2025,7,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",1473,325,91.06046956416202,9.065677850295936,99.1457092744813,0.4747303034770773,125.25263246846352,30,5,19944,5863,1137,4998,28,7918
852,2025,6,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7097,1823,232.6387968212886,42.59653788558498,692.6304908872492,0.8940331471577939,854.2401460301857,321,23,126919,36354,7455,32728,202,50180
853,2025,10,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1855,273,81.67815127173007,3.387132718529513,140.01468369030985,0.4453577123232496,47.473142698411436,8,3,13120,4144,513,3637,21,4805
854,2025,3,XE,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",7558,1465,217.87347810362024,46.88968843984827,593.8313184061028,2.9676848824717217,603.4397854158663,157,45,90255,28206,3866,23288,157,34738
855,2025,7,EV,ExpressJet Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1625,394,107.44806410325309,2.2832542327551844,86.77172580220139,0.06733795958681905,197.42964123534867,37,6,29121,8560,1660,7299,41,11561
856,2025,6,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1466,358,47.37790048475842,6.448281823019375,203.83454088649654,0.7405602156574553,99.60082503097048,39,9,28888,8276,1696,7449,46,11421
857,2025,3,US,US Airways Inc.,PHL,"Philadelphia, PA: Philadelphia International",4270,987,217.359272394135,14.353852219364876,492.39368288991915,1.6280292101368825,261.26597571003424,88,10,51081,15965,2188,13180,88,19660
858,2025,9,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1500,156,32.35732403888673,2.0531027223258302,55.429648693874775,0.15885439828103673,66.00017938191057,16,1,7927,2563,364,2211,15,2774
859,2025,10,CO,Continental Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",6835,924,191.87355574251262,14.861434714730182,490.050457316746,3.755841858005953,223.45653140668375,28,28,50313,15887,1969,13948,80,18429
860,2025,9,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",1481,242,77.08288419861857,10.26754152103552,53.05362911415427,0.4896073737329825,101.10560303526026,29,3,16403,5302,753,4576,31,5741
861,2025,3,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3684,872,195.1797795274088,6.351952712076176,323.67131991729167,3.9418331152904473,342.85614425426513,106,11,55855,17456,2393,14412,97,21497
862,2025,10,EV,ExpressJet Airlines LLC,IAH,"Houston, TX: George Bush Intercontinental/Houston",2651,533,62.502850462010954,11.315364269432578,300.7257992368661,0.25350266852791864,158.20263428180945,24,6,37014,11687,1449,10261,59,13558
863,2025,4,9E,Pinnacle Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1943,264,66.61303445883489,11.568573878782432,85.65700443691458,0.5172784420131986,99.64713902143939,46,3,16097,5003,736,4205,29,6124
864,2025,9,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1778,241,80.6256964551082,3.7736268240615134,38.06402821492791,1.0406974289517146,117.49698692959556,11,2,11204,3623,514,3125,21,3921
865,2025,8,HP,America West Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",2800,544,155.58775877945612,11.594518873064201,193.93080168992947,4.443537761651921,178.44638432229482,37,5,27197,8269,1486,6907,57,10478
866,2025,2,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1359,366,112.75495788704913,5.8588358984724485,125.01437946330287,1.1068182185494857,121.2621039830344,33,3,23202,7087,1419,6141,37,8518
867,2025,5,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",9859,2146,527.7386716224021,135.39179630003437,928.6102869705835,2.322945091059925,551.936273852236,140,19,122116,36159,6489,33011,160,46297
868,2025,10,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1664,362,72.43362748450399,6.362570764902081,208.22920311523615,0.3867703281575966,74.58488719372082,39,7,20253,6397,792,5614,32,7418
869,2025,9,9E,Pinnacle Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4218,512,107.26454987503594,14.299566653720222,200.69782558819946,0.5231079242218873,189.21983569077145,51,6,27334,8835,1255,7625,52,9567
870,2025,9,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2097,249,58.58184280856659,4.8522590550978375,98.9337337754653,0.38140590746915826,86.25082599107066,26,4,16381,5295,752,4570,31,5733
871,2025,12,EV,ExpressJet Airlines LLC,ORD,"Chicago, IL: Chicago O'Hare International",1336,306,72.36815033060223,8.70639953138513,102.37762110424717,0.3659192032506143,122.18201598682111,25,3,27059,8284,1479,6702,50,10544
872,2025,4,RU,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4680,1207,76.75498469282826,14.3647338791642,830.2486524092845,2.2630017111529495,283.37012124512574,99,12,74136,23031,3394,19370,134,28207
873,2025,5,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3560,725,121.24010586753198,20.06384210268849,285.71079904316787,0.31533064283343215,297.668543907822,117,14,56825,16828,3019,15361,74,21543
874,2025,10,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",2286,319,87.62324594689596,5.279948250573818,121.45547163663434,0.3495684855128944,104.29197379023513,20,4,16301,5147,638,4519,26,5971
875,2025,2,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1965,338,99.81895864202632,7.504769303040609,75.20640923536867,1.3785881158244944,154.08869021556492,36,3,17322,5291,1060,4585,27,6359
876,2025,9,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1725,277,51.19494609350609,6.833802887969041,164.64575698742703,0.19167539287864732,54.13633390818502,35,5,15397,4977,707,4295,29,5389
877,2025,2,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",3598,1147,77.61747004582065,20.50234602882578,795.3423471654581,1.1333711613999882,252.409776664271,340,8,85823,26210,5251,22717,137,31508
878,2025,11,DH,Atlantic Coast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",3997,1135,143.4551774842733,12.582773662077258,885.4560401665027,1.2953619972442476,92.20500432138805,123,8,77661,24753,3198,21347,162,28201
879,2025,12,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",2283,542,130.0933544200005,45.73529136921088,195.5600204978416,0.5268573523365633,170.07761224999138,83,5,37203,11389,2034,9214,69,14497
880,2025,2,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",3765,634,181.2340497793531,18.291496352221372,175.76338760279577,1.9657883444215787,256.74412458412803,80,6,28929,8836,1770,7657,46,10620
881,2025,1,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",1854,295,101.22589601132668,9.151491851300081,83.63290161700358,0.025360158348854425,100.96436203039745,42,3,16753,5280,1051,4338,27,6057
882,2025,2,DH,Atlantic Coast Airlines,ORD,"Chicago, IL: Chicago O'Hare International",3926,1191,76.35903954235734,6.317492052372797,740.2003663257412,0.9520761449063759,367.1774088713534,134,6,65292,19940,3995,17283,104,23970
883,2025,7,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3431,872,143.94478687910413,10.123506493936073,365.12771070217497,1.6144743281612512,351.1905601654768,87,4,59786,17572,3409,14985,84,23736
884,2025,8,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",1868,453,95.7176052832784,11.297571581685139,242.50037810831202,0.9152912892956904,102.56814517621265,22,12,31039,9436,1696,7883,66,11958
885,2025,8,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6842,1386,298.1290720537099,41.3603114708349,607.1375141477774,0.9053808271358565,438.46824025496005,135,27,99430,30223,5434,25254,211,38308
886,2025,6,NW,Northwest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",8028,1600,385.4299515533994,100.44211770003572,636.0615021853301,4.6120141427537025,473.4558441048782,176,17,98118,28105,5763,25301,156,38793
887,2025,10,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17402,2412,501.2619706491569,34.27687597368601,1203.3779343831352,1.568637419069345,671.5151206154475,102,13,126921,40073,4968,35185,204,46491
888,2025,5,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1619,201,65.95183320642506,14.595121146122318,59.7722893434324,0.9968053287122024,59.68222570236552,19,2,14564,4314,773,3937,19,5521
889,2025,8,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3684,494,165.53952480230524,17.56122831353858,141.79059161781504,0.27836599891841746,168.83028559300914,20,8,33680,10239,1840,8554,71,12976
890,2025,2,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2430,514,144.1438141266199,27.482318207717572,210.87851759730643,1.3898502257783525,130.10551551203582,48,6,29721,9078,1818,7867,47,10911
891,2025,9,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2651,355,103.85819845608908,7.100345996068883,58.96401950522583,1.1659271501233452,183.9110085253002,26,4,15273,4936,701,4261,29,5346
892,2025,7,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",2101,468,122.1566606057192,17.813261519764758,169.47784796944498,0.06353696050688167,158.48870106681673,31,8,31074,9134,1772,7788,43,12337
893,2025,4,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2794,738,83.04166296797118,32.74640856565941,386.7727728318322,0.10817575744101747,235.33291508186198,123,7,56828,17656,2601,14847,102,21622
894,2025,4,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",1483,300,46.54458454331552,7.928897758749795,152.2476692159107,0.07688392742173021,93.19956113690128,52,5,25039,7780,1146,6542,45,9526
895,2025,5,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",2512,540,131.18172063326335,10.371491253789198,200.55876544092527,1.1686414521827129,196.7208982039986,23,3,36437,10791,1936,9849,47,13814
896,2025,10,MQ,American Eagle Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",7241,1042,173.0358902306566,40.79672583455004,319.3845144360182,1.2251103912471755,507.55778250369247,117,20,60905,19231,2384,16884,97,22309
897,2025,5,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1787,273,92.99035710150991,12.310425160193002,73.83648476722212,0.7372302936269591,93.12601448785306,15,2,18464,5468,981,4991,24,7000
898,2025,12,XE,ExpressJet Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",2218,498,71.13009874904614,14.24131501778909,157.0159126508245,1.7626896535758763,253.8547434675036,54,4,28598,8755,1563,7083,53,11144
899,2025,3,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",3298,572,148.56349224491262,3.839438961050967,89.07961770548103,1.8269038786384875,328.691071723641,81,2,24603,7690,1054,6348,42,9469
900,2025,4,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1428,327,100.0991945579182,2.9439976619475376,99.34953789731539,1.8384688684185162,122.76954529781209,32,3,22186,6894,1015,5796,40,8441
901,2025,1,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3464,451,112.80418906187533,21.173139281332844,139.7402854628155,0.6530032815386013,176.63154036118192,53,4,38316,12073,2404,9923,62,13854
902,2025,3,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",1459,331,82.51081592114718,6.582422322015455,130.44508143046698,0.7389927546700202,110.72465483497824,68,3,27826,8698,1192,7179,48,10709
903,2025,8,DH,Atlantic Coast Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",2984,506,68.6082511285801,23.529103911797563,125.7394665273851,0.2984644352171233,287.8198893590305,71,5,28193,8572,1540,7160,59,10862
904,2025,7,US,US Airways Inc.,BOS,"Boston, MA: Logan International",1660,382,80.82943358144384,11.929289064594904,170.6673717696813,1.0599142230284508,117.50925655528755,56,2,22676,6665,1293,5683,32,9003
905,2025,12,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5435,1133,258.41828560170313,18.126155180368478,285.0185118981498,1.496132463867998,569.9442334777727,93,9,78632,24068,4300,19476,146,30642
906,2025,4,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2088,359,96.17410607806198,1.8947415048769178,36.98630077653832,0.952251841702356,222.99338009862052,68,1,15473,4809,708,4042,27,5887
907,2025,11,DH,Independence Air,IAD,"Washington, DC: Washington Dulles International",5769,886,69.53044659742828,4.961594175372157,344.2157832870143,2.8129429859798787,464.4793405599328,58,6,50104,15970,2063,13772,105,18194
908,2025,1,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",4322,992,151.36767199364047,40.240474302995395,387.29993071213653,1.5302155854260033,411.5617488042604,332,8,71695,22587,4500,18568,117,25923
909,2025,6,DH,Atlantic Coast Airlines,IAD,"Washington, DC: Washington Dulles International",4408,849,121.96784464300922,26.392881494027957,297.2562983994575,0.8559754226061067,402.53197110452936,86,13,57723,16535,3390,14884,92,22822
910,2025,11,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",4933,596,177.8993158828581,10.000604953820257,210.62784079434695,0.3585508370745131,197.11369996098412,31,4,32820,10462,1351,9021,68,11918
911,2025,9,HP,America West Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5464,562,186.13200789344185,6.704578060360866,189.9594828268538,7.008907681149309,172.18839759803242,75,5,29530,9543,1356,8238,57,10336
912,2025,11,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1903,222,85.58672022928853,7.719203453417246,60.64986520385795,0.9745138549559371,67.06887994902351,27,1,13642,4351,561,3749,28,4953
913,2025,2,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6246,1680,176.21292471432236,41.723819501572116,761.3153756769722,0.6121729441722122,700.1366166070859,444,10,107650,32875,6587,28495,172,39521
914,2025,4,US,US Airways Inc.,BOS,"Boston, MA: Logan International",1656,299,70.08881190443107,3.3957860019355715,133.08172245716727,0.5680425306916206,91.86447961930524,32,1,13738,4270,628,3589,24,5227
915,2025,2,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",1700,341,49.034944508191195,18.99678262650209,159.12281481657814,0.5281682648818361,113.31951404283598,73,3,27931,8531,1709,7393,44,10254
916,2025,10,HP,America West Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",2763,462,112.35651126655438,7.138237678417449,196.8396064249786,2.8435159679874706,142.8250855911883,43,3,22694,7167,888,6291,36,8312
